,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,,
70,2011-03-12,3227.94784,25000,2104.465225,7370.099324,3227.94784,3227.94784,1491.152014,1491.152014,1491.152014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-1053.587889,-1053.587889,-1053.587889,0,0,0,4719.099854,5641,83.6571504
71,2011-03-13,3225.941248,25000,933.3052704,6173.639237,3225.941248,3225.941248,236.792568,236.792568,236.792568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-1033.574887,-1033.574887,-1033.574887,0,0,0,3462.733816,4703,73.62819086
72,2011-03-14,3223.934656,25000,-4077.012979,1282.037314,3223.934656,3223.934656,-4547.490491,-4547.490491,-4547.490491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-1006.083581,-1006.083581,-1006.083581,0,0,0,-1323.555835,0,#DIV/0!
73,2011-03-15,3221.928064,25000,-67.82351539,5286.314555,3221.928064,3221.928064,-578.0683703,-578.0683703,-578.0683703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-971.1862283,-971.1862283,-971.1862283,0,0,0,2643.859693,1481,21.48145216
74,2011-03-16,3219.921472,25000,-438.3506569,4822.626122,3219.921472,3219.921472,-1143.447927,-1143.447927,-1143.447927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-929.108384,-929.108384,-929.108384,0,0,0,2076.473545,1022,-3.177450589
75,2011-03-17,3217.914879,25000,-535.0862983,4530.352527,3217.914879,3217.914879,-1326.074936,-1326.074936,-1326.074936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-880.220792,-880.220792,-880.220792,0,0,0,1891.839944,1130,32.58053595
76,2011-03-18,3215.908287,25000,-345.3186959,5004.891423,3215.908287,3215.908287,-831.6523041,-831.6523041,-831.6523041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619289,-6.624619289,-6.624619289,-825.0276848,-825.0276848,-825.0276848,0,0,0,2384.255983,1799,67.46770522
77,2011-03-19,3213.901695,25000,2277.233644,7569.834858,3213.901695,3213.901695,1780.588025,1780.588025,1780.588025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-764.1518778,-764.1518778,-764.1518778,0,0,0,4994.48972,3325,49.78978286
78,2011-03-20,3211.895103,25000,1174.217369,6204.750839,3211.895103,3211.895103,572.050323,572.050323,572.050323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-698.3171317,-698.3171317,-698.3171317,0,0,0,3783.945426,1548,-44.44091897
79,2011-03-21,3209.88851,25000,-3553.014375,1704.262392,3209.88851,3209.88851,-4169.735229,-4169.735229,-4169.735229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-628.3283188,-628.3283188,-628.3283188,0,0,0,-959.8467185,0,#DIV/0!
80,2011-03-22,3207.881918,25000,491.5673756,5535.732519,3207.881918,3207.881918,-161.9321302,-161.9321302,-161.9321302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-555.0499883,-555.0499883,-555.0499883,0,0,0,3045.949788,1522,-0.12810696
81,2011-03-23,3205.875326,25000,144.2923322,5221.897705,3205.875326,3205.875326,-693.7234986,-693.7234986,-693.7234986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-479.383956,-479.383956,-479.383956,0,0,0,2512.151827,1183,-12.35433875
82,2011-03-24,3203.868734,25000,-444.8919362,4905.982371,3203.868734,3203.868734,-848.1007061,-848.1007061,-848.1007061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-402.2465626,-402.2465626,-402.2465626,0,0,0,2355.768028,1551,48.1129576
83,2011-03-25,3201.862142,25000,255.164024,5335.081229,3201.862142,3201.862142,-331.1708599,-331.1708599,-331.1708599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619283,-6.624619283,-6.624619283,-324.5462406,-324.5462406,-324.5462406,0,0,0,2870.691282,1043,-75.23406344
84,2011-03-26,3199.855549,25000,2917.869936,8159.319286,3199.855549,3199.855549,2297.577894,2297.577894,2297.577894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-247.1620087,-247.1620087,-247.1620087,0,0,0,5497.433443,5249,95.2670329
85,2011-03-27,3197.848957,25000,1662.304721,7031.563607,3197.848957,3197.848957,1099.443981,1099.443981,1099.443981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-170.9234735,-170.9234735,-170.9234735,0,0,0,4297.292938,3532,78.33258952
86,2011-03-28,3195.842365,25000,-3203.058985,2311.837904,3195.842365,3195.842365,-3637.999771,-3637.999771,-3637.999771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-96.59286048,-96.59286048,-96.59286048,0,0,0,-442.1574058,0,#DIV/0!
87,2011-03-29,3193.835773,25000,883.3662188,6281.218884,3193.835773,3193.835773,368.2683283,368.2683283,368.2683283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-24.84952978,-24.84952978,-24.84952978,0,0,0,3562.104101,1930,15.43502068
88,2011-03-30,3191.82918,25000,314.3836679,5778.668199,3191.82918,3191.82918,-170.6168877,-170.6168877,-170.6168877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,43.7226548,43.7226548,43.7226548,0,0,0,3021.212293,1979,47.33641775
89,2011-03-31,3189.822588,25000,312.7351565,5340.716307,3189.822588,3189.822588,-337.2093197,-337.2093197,-337.2093197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,108.6448238,108.6448238,108.6448238,0,0,0,2852.613269,1847,45.5542356
90,2011-04-01,3187.815996,25000,619.232836,6046.896647,3187.815996,3187.815996,162.924669,162.924669,162.924669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619287,-6.624619287,-6.624619287,169.5492883,169.5492883,169.5492883,0,0,0,3350.740665,1749,8.419630362
91,2011-04-02,3185.809404,25000,3165.328544,8497.247228,3185.809404,3185.809404,2770.922239,2770.922239,2770.922239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,226.1823363,226.1823363,226.1823363,0,0,0,5956.731643,3137,10.11375063
92,2011-04-03,3183.802812,25000,2273.301501,7526.190157,3183.802812,3183.802812,1548.771121,1548.771121,1548.771121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,278.4036662,278.4036662,278.4036662,0,0,0,4732.573932,4085,84.14751696
93,2011-04-04,3181.796219,25000,-2661.752365,2608.95922,3181.796219,3181.796219,-3215.224327,-3215.224327,-3215.224327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,326.1825829,326.1825829,326.1825829,0,0,0,-33.42810799,0,#DIV/0!
94,2011-04-05,3179.789627,25000,1383.511839,6585.675172,3179.789627,3179.789627,762.7090348,762.7090348,762.7090348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,369.5911767,369.5911767,369.5911767,0,0,0,3942.498662,3447,85.62522014
95,2011-04-06,3177.783035,25000,665.550714,5904.628297,3177.783035,3177.783035,194.4552507,194.4552507,194.4552507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,408.7947932,408.7947932,408.7947932,0,0,0,3372.238286,1768,9.262540411
96,2011-04-07,3175.776443,25000,585.6745532,5768.435468,3175.776443,3175.776443,-1.813968975,-1.813968975,-1.813968975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,444.0401745,444.0401745,444.0401745,0,0,0,3173.962474,572,-354.8885443
97,2011-04-08,3173.76985,25000,1061.984645,6154.388126,3173.76985,3173.76985,469.0170978,469.0170978,469.0170978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619283,-6.624619283,-6.624619283,475.641717,475.641717,475.641717,0,0,0,3642.786948,2146,30.25223914
98,2011-04-09,3171.763258,25000,3607.854847,8891.440925,3171.763258,3171.763258,3048.706239,3048.706239,3048.706239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,503.9663364,503.9663364,503.9663364,0,0,0,6220.469497,5856,93.77613563
99,2011-04-10,3169.756666,25000,2714.916769,7791.256523,3169.756666,3169.756666,1799.784916,1799.784916,1799.784916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,529.4174612,529.4174612,529.4174612,0,0,0,4969.541582,3394,53.57862163
100,2011-04-11,3167.750074,25000,-2321.345856,2772.199581,3167.750074,3167.750074,-2988.988217,-2988.988217,-2988.988217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,552.4186931,552.4186931,552.4186931,0,0,0,178.7618567,0,#DIV/0!
101,2011-04-12,3165.743481,25000,1739.424784,6789.228218,3165.743481,3165.743481,966.5155221,966.5155221,966.5155221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,573.3976641,573.3976641,573.3976641,0,0,0,4132.259004,4394,94.04321811
102,2011-04-13,3163.736889,25000,888.7145987,6086.140091,3163.736889,3163.736889,378.4310651,378.4310651,378.4310651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,592.7706076,592.7706076,592.7706076,0,0,0,3542.167954,2834,75.0117165
103,2011-04-14,3161.730297,25000,909.9562931,5891.381085,3161.730297,3161.730297,165.0739757,165.0739757,165.0739757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,610.9281192,610.9281192,610.9281192,0,0,0,3326.804273,2825,82.23701689
104,2011-04-15,3159.723705,25000,1278.23925,6166.484603,3159.723705,3159.723705,621.597916,621.597916,621.597916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619279,-6.624619279,-6.624619279,628.2225353,628.2225353,628.2225353,0,0,0,3781.321621,2706,60.2615809
105,2011-04-16,3157.717113,25000,3956.40119,8763.350279,3157.717113,3157.717113,3189.697198,3189.697198,3189.697198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,644.9572955,644.9572955,644.9572955,0,0,0,6347.414311,7458,85.10880009
106,2011-04-17,3155.71052,25000,2302.986379,7579.591479,3155.71052,3155.71052,1931.746034,1931.746034,1931.746034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,661.3785789,661.3785789,661.3785789,0,0,0,5087.456554,5643,90.15517551
107,2011-04-18,3153.703928,25000,-2283.058861,2896.293594,3153.703928,3153.703928,-2863.737486,-2863.737486,-2863.737486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,677.6694246,677.6694246,677.6694246,0,0,0,289.9664426,0,#DIV/0!
108,2011-04-19,3151.697336,25000,1747.428538,6959.495335,3151.697336,3151.697336,1087.064316,1087.064316,1087.064316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,693.9464576,693.9464576,693.9464576,0,0,0,4238.761652,5480,77.34966517
109,2011-04-20,3149.690744,25000,1153.022199,6339.053877,3149.690744,3149.690744,495.9197117,495.9197117,495.9197117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,710.2592542,710.2592542,710.2592542,0,0,0,3645.610455,3936,92.62221685
110,2011-04-21,3147.684151,25000,789.6805929,6132.018557,3147.684151,3147.684151,280.7381437,280.7381437,280.7381437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,726.5922872,726.5922872,726.5922872,0,0,0,3428.422295,2981,84.99086564
111,2011-04-22,3145.677568,25000,1319.220248,6581.349501,3145.677568,3145.677568,736.2446899,736.2446899,736.2446899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619288,-6.624619288,-6.624619288,742.8693092,742.8693092,742.8693092,0,0,0,3881.922258,723,-336.9187078
112,2011-04-23,3143.670984,25000,3768.454651,9150.105619,3143.670984,3143.670984,3303.699851,3303.699851,3303.699851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,758.9599486,758.9599486,758.9599486,0,0,0,6447.370835,4821,66.26486548
113,2011-04-24,3141.6644,25000,2778.969138,7925.078042,3141.6644,3141.6644,2045.055677,2045.055677,2045.055677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,774.6882225,774.6882225,774.6882225,0,0,0,5186.720077,3656,58.13128892
114,2011-04-25,3139.657816,25000,-2110.323569,3207.10518,3139.657816,3139.657816,-2751.564301,-2751.564301,-2751.564301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,789.8426089,789.8426089,789.8426089,0,0,0,388.0935149,0,#DIV/0!
115,2011-04-26,3137.651232,25000,1745.723647,6982.736482,3137.651232,3137.651232,1197.305129,1197.305129,1197.305129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,804.1872713,804.1872713,804.1872713,0,0,0,4334.956362,2950,53.05232673
116,2011-04-27,3135.644648,25000,1179.546585,6508.128092,3135.644648,3135.644648,603.1344538,603.1344538,603.1344538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,817.4739963,817.4739963,817.4739963,0,0,0,3738.779102,1747,-14.01139681
117,2011-04-28,3133.638065,25000,870.7036429,5989.957965,3133.638065,3133.638065,383.60024,383.60024,383.60024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,829.4543835,829.4543835,829.4543835,0,0,0,3517.238305,2847,76.45808554
118,2011-04-29,3131.631481,25000,1273.651446,6389.609791,3131.631481,3131.631481,833.267204,833.267204,833.267204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619291,-6.624619291,-6.624619291,839.8918233,839.8918233,839.8918233,0,0,0,3964.898685,2907,63.60857638
119,2011-04-30,3129.624897,25000,4005.740751,9090.483395,3129.624897,3129.624897,3393.312716,3393.312716,3393.312716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,848.5728128,848.5728128,848.5728128,0,0,0,6522.937613,1486,-238.9594625
120,2011-05-01,3127.618313,25000,2472.788938,7837.04448,3127.618313,3127.618313,2125.684639,2125.684639,2125.684639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,855.3171843,855.3171843,855.3171843,0,0,0,5253.302952,3004,25.12307083
121,2011-05-02,3125.611729,25000,-2182.518979,2925.185429,3125.611729,3125.611729,-2681.420046,-2681.420046,-2681.420046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,859.9868646,859.9868646,859.9868646,0,0,0,444.1916838,0,#DIV/0!
122,2011-05-03,3123.605145,25000,1665.882085,7018.340631,3123.605145,3123.605145,1255.610694,1255.610694,1255.610694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,862.4928363,862.4928363,862.4928363,0,0,0,4379.21584,4696,93.25417035
123,2011-05-04,3121.598562,25000,1112.237935,6296.254581,3121.598562,3121.598562,648.4604972,648.4604972,648.4604972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,862.8000397,862.8000397,862.8000397,0,0,0,3770.059059,2619,56.0496732
124,2011-05-05,3119.591978,25000,6994.767674,12089.81916,3119.591978,3119.591978,6435.150473,6435.150473,6435.150473,0,0,0,6020.07459,6020.07459,6020.07459,0,0,0,6020.07459,6020.07459,6020.07459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,860.9300267,860.9300267,860.9300267,0,0,0,9554.742451,11041,86.53874152
125,2011-05-06,3117.585394,25000,2018.01117,7204.402453,3117.585394,3117.585394,1675.832274,1675.832274,1675.832274,0,0,0,825.4956346,825.4956346,825.4956346,0,0,0,825.4956346,825.4956346,825.4956346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619279,-6.624619279,-6.624619279,856.9612586,856.9612586,856.9612586,0,0,0,4793.417668,2799,28.74534948
126,2011-05-07,3115.57881,25000,3889.595315,9205.934028,3115.57881,3115.57881,3395.766929,3395.766929,3395.766929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,851.0270258,851.0270258,851.0270258,0,0,0,6511.345739,5101,72.35158324
127,2011-05-08,3113.572226,25000,2534.197955,7781.889973,3113.572226,3113.572226,2113.678506,2113.678506,2113.678506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,843.311051,843.311051,843.311051,0,0,0,5227.250732,5424,96.37261674
128,2011-05-09,3111.565642,25000,-2442.287342,3129.14102,3111.565642,3111.565642,-2707.365989,-2707.365989,-2707.365989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,834.0409215,834.0409215,834.0409215,0,0,0,404.1996538,0,#DIV/0!
129,2011-05-10,3109.559059,25000,4234.588775,9254.365946,3109.559059,3109.559059,3671.457935,3671.457935,3671.457935,2454.860503,2454.860503,2454.860503,0,0,0,0,0,0,2454.860503,2454.860503,2454.860503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,823.479574,823.479574,823.479574,0,0,0,6781.016994,2793,-42.78614371
130,2011-05-11,3107.552475,25000,13.59077639,5536.854707,3107.552475,3107.552475,-121.85064,-121.85064,-121.85064,-719.4262264,-719.4262264,-719.4262264,0,0,0,0,0,0,-719.4262264,-719.4262264,-719.4262264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,811.915129,811.915129,811.915129,0,0,0,2985.701835,1591,12.33803678
131,2011-05-12,3105.545891,25000,768.2716817,5948.724888,3105.545891,3105.545891,353.7952856,353.7952856,353.7952856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,799.6494292,799.6494292,799.6494292,0,0,0,3459.341177,2957,83.01179653
132,2011-05-13,3103.539307,25000,1224.445595,6425.177992,3103.539307,3103.539307,780.3610713,780.3610713,780.3610713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.62461929,-6.62461929,-6.62461929,786.9856906,786.9856906,786.9856906,0,0,0,3883.900378,3977,97.65904899
133,2011-05-14,3101.532723,25000,3774.782146,8986.537603,3101.532723,3101.532723,3318.955611,3318.955611,3318.955611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,774.2157083,774.2157083,774.2157083,0,0,0,6420.488334,6825,94.07308915
134,2011-05-15,3099.526139,25000,2600.582645,7699.890013,3099.526139,3099.526139,2031.974536,2031.974536,2031.974536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,761.6070811,761.6070811,761.6070811,0,0,0,5131.500675,6625,77.45661397
135,2011-05-16,3097.519556,25000,-2198.365383,2978.781184,3097.519556,3097.519556,-2792.015984,-2792.015984,-2792.015984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,749.390926,749.390926,749.390926,0,0,0,305.5035715,0,#DIV/0!
136,2011-05-17,3095.512972,25000,1724.964129,6789.406612,3095.512972,3095.512972,1130.868402,1130.868402,1130.868402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,737.7505436,737.7505436,737.7505436,0,0,0,4226.381373,4235,99.79649052
137,2011-05-18,3093.506388,25000,1113.706146,6513.99437,3093.506388,3093.506388,512.4719255,512.4719255,512.4719255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,726.8114681,726.8114681,726.8114681,0,0,0,3605.978313,2888,75.13925507
138,2011-05-19,3091.499804,25000,906.1754664,5854.24101,3091.499804,3091.499804,270.779154,270.779154,270.779154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,716.6332975,716.6332975,716.6332975,0,0,0,3362.278958,2264,51.48944531
139,2011-05-20,3089.49322,25000,1150.507654,6308.71541,3089.49322,3089.49322,700.5790264,700.5790264,700.5790264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619285,-6.624619285,-6.624619285,707.2036457,707.2036457,707.2036457,0,0,0,3790.072247,1443,-62.65226935
140,2011-05-21,3087.486636,25000,3638.629357,8862.815398,3087.486636,3087.486636,3243.174392,3243.174392,3243.174392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,698.4344889,698.4344889,698.4344889,0,0,0,6330.661028,3713,29.50010697
141,2011-05-22,3085.480053,25000,2285.243702,7671.929757,3085.480053,3085.480053,1960.528561,1960.528561,1960.528561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,690.1611061,690.1611061,690.1611061,0,0,0,5046.008613,4951,98.08102174
